province,district,unit_type,unit_name,popn_2021,popn_highschool_and_equivalent,high_school_per,area_kmsq,change_nl_sq_km,baseline_nl_sqkm,sum_2023,mean_2023,sum_2022,mean_2022,sum_2021,mean_2021,sum_2020,mean_2020,sum_2019,mean_2019,sum_2018,mean_2018,sum_2017,mean_2017,sum_2016,mean_2016,sum_2015,mean_2015,sum_2014,mean_2014,sum_2013,mean_2013,sum_2012,mean_2012,lisa_20_21,gov_magm_20_21,org_admin_20_21,budg_magm_20_21,fiscal_magm_20_21,service_dev_20_21,jud_exe_20_21,phy_infra_20_21,soc_inc_20_21,env_protec_20_21,cop_cor_20_21,lisa_21_22,gov_magm_21_22,org_admin_21_22,budg_magm_21_22,fiscal_magm_21_22,service_dev_21_22,jud_exe_21_22,phy_infra_21_22,soc_inc_21_22,env_protec_21_22,cop_cor_21_22,fra_plan_budget_program_manageme,fra_implementation_capability_ma,fra_accounting_reporting_17_20_2,fra_monitoring_evaluation_audit_,fra_revenue_management_17_21_22,fra_total_100_21_22,nameofchairperson,ageatelection,sex,politicalaffiliation,baseline_nl,log_baseline_nl,chgnl,ln_popn,high_school_percent,urban_num,gov_coalitiion,female,over_65,ln_area,ln_educ,lisa_avg,gov_magm_avg,org_admin_avg,budg_magm_avg,fiscal_magm_avg,service_dev_avg,jud_exe_avg,phy_infra_avg,soc_inc_avg,env_protec_avg,cop_cor_avg
1,JHAPA,Gaunpalika,Kamal,53710,4945,9.21%,104.57,2.049262,5.9752102,538.28485,.99498123,466.4375,.86217648,444.21259,.82109535,378.61551,.69984382,260.76642,.48200816,284.98315,.52677107,229.92125,.42499307,120.28838,.22234452,166.28561,.30736712,108.33247,.20024486,125.37049,.23173843,118.59352,.21921168,60.75,7.5,4,4.5,10.25,8,7,10,4.5,5,0,69.75,8.5,5.5,8,9,12,7,8.75,5,3.5,2.5,13.5,26,15,9.5,11.5,75.5,Menuka Kafle,53,Male,CPN-UML,156.20692,5.0511818,5.3673363,10.891355,9.206852,0,1,0,0,4.6498566,8.5061321,65.25,8,4.75,6.25,9.625,10,7,9.375,4.75,4.25,1.25
1,JHAPA,Nagarpalika,Kankai,53088,5449,10.26%,79.089996,2.1598508,7.3294973,512.16785,1.2491899,402.11319,.98076385,374.2247,.91274321,333.17419,.81261998,218.93767,.53399432,238.48433,.58166909,203.4021,.49610269,118.06178,.28795555,143.60837,.35026431,114.61769,.27955535,144.95445,.35354742,136.12228,.33200559,77.75,7,7,8.5,10.5,14.5,5.5,10.25,5,5.5,4,90,8,8,10,10,15.5,7,11,9.5,6.5,4.5,20,27,16,13,16.5,92.5,Rajendra Kumar Pokhrel,53,Male,CPN-UML,144.92249,4.9761992,5.1406255,10.879706,10.26409,1,1,0,0,4.3705864,8.6031876,83.875,7.5,7.5,9.25,10.25,15,6.25,10.625,7.25,6,4.25
1,JHAPA,Nagarpalika,Mechinagar,131520,12885,9.80%,192.61,2.855824,8.5788078,1458.1964,1.4640527,1278.371,1.2835051,1137.4836,1.1420519,918.06555,.92175257,654.46106,.65708941,654.5874,.65721631,587.4234,.58978254,351.13116,.35254133,408.06369,.40970251,305.74591,.30697381,310.86783,.3121163,274.46216,.2755644,54,6.5,3.5,5.5,6.25,7.5,6.5,5.5,5.25,6,1.5,74.75,8,5,8,8.75,15,6,11,1.5,7.5,4,14,12,5,6,5.5,42.5,Bimal Acharya,46,Male,NC,413.09103,6.0236678,6.3100276,11.786914,9.7969894,1,0,0,0,5.2606673,9.4638195,64.375,7.25,4.25,6.75,7.5,11.25,6.25,8.25,3.375,6.75,2.75
1,JHAPA,Nagarpalika,Shivasataxi,73460,6337,8.63%,145.47,1.4863273,5.7201028,654.4491,.86452985,530.98926,.7014389,514.39771,.67952138,440.83276,.58234185,291.39404,.38493267,330.52951,.43663079,298.18164,.39389914,154.89992,.20462342,216.89423,.28651813,162.12752,.2141711,186.04057,.24576034,145.97925,.19283918,68.75,7.25,4,6.5,9.5,11.5,5.75,9.25,10,4,1,63.25,8,5.25,6.5,8.5,11.5,5.5,11,4,2,1,-,-,-,-,-,N/A,Chandra Kumar Bhaktabahadur Serma,55,Male,CPN-UML,208.02582,5.3376622,5.3762784,11.204496,8.6264629,1,1,0,0,4.97997,8.7541609,66,7.625,4.625,6.5,9,11.5,5.625,10.125,7,3,1
1,KHOTANG,Gaunpalika,Ainselukhark,13581,801,5.90%,125.39,.71537834,3.4128511,293.41568,.44659922,256.87442,.39098084,267.55426,.40723634,230.48001,.35080671,160.89497,.24489343,165.84819,.25243255,177.85298,.27070469,43.737667,.066571794,123.26543,.18761861,83.081314,.12645558,87.898109,.13378708,57.190865,.087048501,60,6.5,6.25,6.5,10,11.5,5.5,7.5,1.75,3.5,1,59.5,7,5.5,8.5,8,11.5,6,8,0,4,1,-,-,-,-,-,N/A,Bishwa Nath Niraula,57,Male,NC,106.98434,4.6726823,4.4964852,9.516427,5.8979459,0,0,0,0,4.831429,6.6858611,59.75,6.75,5.875,7.5,9,11.5,5.75,7.75,.875,3.75,1
1,KHOTANG,Gaunpalika,Barahapokhari,11461,665,5.80%,141.60001,.52908951,3.5418172,321.2717,.43181679,250.48318,.33667094,268.33832,.36066979,229.87221,.30896801,163.57072,.21985312,183.60324,.24677855,193.41925,.25997213,90.925987,.12221234,116.31136,.15633246,100.86472,.13557085,108.90018,.1463712,49.635147,.066713907,70.75,8,6.25,9,8.5,13.75,5.5,7.5,6,4.75,1.5,60.5,8.5,5,4.5,6,12.5,6,7.5,4.5,3.5,2.5,-,-,-,-,-,N/A,Salik Raj Banjara,40,Male,NC,125.38033,4.8313518,4.3164086,9.3467054,5.8022861,0,0,0,0,4.9530063,6.4997869,65.625,8.25,5.625,6.75,7.25,13.125,5.75,7.5,5.25,4.125,2
1,KHOTANG,Gaunpalika,Diprung,16549,999,6.04%,136.48,.61893153,3.3800201,326.52905,.45668399,256.89816,.35929814,272.82928,.38157943,232.87753,.32570285,159.09779,.22251439,196.78082,.27521792,188.35751,.26343709,57.538525,.08047346,131.22331,.18352909,84.185806,.11774239,110.16167,.15407225,55.509403,.077635534,80.5,8,7,8.5,9.5,14,4,9.5,8.5,7,4.5,83.5,9,7,10,11,15.5,6,6,8.5,4.5,6,15.5,18.5,11,8.5,5.5,59,Bhupendra Rai,39,Male,NC,115.32629,4.7477655,4.4364176,9.7140808,6.0366187,0,0,0,0,4.9161782,6.906755,82,8.5,7,9.25,10.25,14.75,5,7.75,8.5,5.75,5.25
1,KHOTANG,Nagarpalika,Halesi Tuwachung,27274,999,3.66%,280.17001,.4823465,3.3825603,689.35364,.47022757,527.75348,.35999554,530.77655,.36205769,476.16013,.32480228,332.84677,.22704418,375.10245,.25586799,395.63754,.26987553,83.166718,.056730367,268.16672,.18292408,200.72093,.13691741,192.0865,.13102764,142.01085,.09686961,78.75,8.5,5.25,6,7,16,5,6,10,9,6,96,9,8,10.5,11,15,7,10.5,10,9,6,18,25.5,17,15,9,84.5,Ewan Rai,34,Male,NC,236.92297,5.4677353,4.9063039,10.213689,3.6628292,1,0,0,0,5.6353965,6.906755,87.375,8.75,6.625,8.25,9,15.5,6,8.25,10,9,6
1,KHOTANG,Gaunpalika,Jantedhunga,12066,1868,15.48%,128.62,.60573959,3.1443977,296.83524,.4443641,229.52596,.34360173,247.44011,.37041932,205.71452,.30795586,137.53375,.20588885,159.94472,.23943819,169.52988,.25378725,45.016972,.06739068,102.08543,.15282251,87.800156,.13143736,129.61627,.19403635,37.01133,.055406183,43.5,8,3,7,5.5,10.75,4.5,2.5,1.75,.5,0,69.25,7.5,6,8,8,13.75,7,6,6,5,2,12.5,21.5,12,7,5,58,Sankar Bahadur Rai,44,Male,CPN-UML,101.10811,4.6161904,4.3555574,9.3981466,15.481519,0,1,0,0,4.8568621,7.5326238,56.375,7.75,4.5,7.5,6.75,12.25,5.75,4.25,3.875,2.75,1
1,KHOTANG,Gaunpalika,Kepilasagadhi,13339,794,5.95%,191.58,.47070986,3.1331742,416.97977,.41531849,354.19498,.35278386,352.2627,.35085925,321.77051,.32048854,217.08951,.21622461,241.41855,.24045672,262.08411,.26103994,56.157986,.055934247,175.40289,.17470407,106.60854,.1061838,122.38541,.12189782,60.089325,.059849925,61.5,8,6.5,6,7.25,8.75,7,7.75,7.25,1.5,1.5,78.5,7,7,7.5,9,12.5,7,12,8,5.5,3,-,-,-,-,-,N/A,Krishna Kumar Rai,50,Male,CPN-UML,150.06339,5.0110579,4.501792,9.4984474,5.9524703,0,1,0,0,5.2553053,6.6770835,70,7.5,6.75,6.75,8.125,10.625,7,9.875,7.625,3.5,2.25
1,KHOTANG,Gaunpalika,Khotehang,16952,759,4.48%,164.09,.67641455,3.5576298,390.97339,.45621166,309.03061,.36059582,342.60547,.399773,278.80133,.32532245,196.26123,.22900961,219.60747,.25625142,231.61259,.27025974,78.34005,.091411956,141.9277,.16560991,131.89113,.15389863,124.74453,.14555955,67.666702,.078957647,63.25,6,8,6,9.5,13.25,6.5,3.5,6.5,3,1,68.5,7.75,8,7,11,13.5,7,7,4.75,1.5,1,15.5,22.5,12,10.5,10,70.5,Pradip Rai,46,Male,CPN-UML,145.94287,4.9832153,4.709466,9.7381411,4.4773479,0,1,0,0,5.1004152,6.6320019,65.875,6.875,8,6.5,10.25,13.375,6.75,5.25,5.625,2.25,1
1,KHOTANG,Gaunpalika,Lamidanda,11218,1150,10.25%,97.419998,.49222961,3.3885322,234.92265,.46335831,187.69901,.370215,185.77998,.36642995,167.51797,.33041021,121.55327,.23975004,126.42852,.24936591,137.82698,.27184808,37.64856,.074257515,96.654984,.190641,57.980278,.11435952,63.892273,.12602025,47.361755,.093415692,50.5,6.5,5.5,5.5,6.5,10,5,6,1.5,2,2,80.5,8,6.5,10.5,11,15.25,7,10.75,6.75,4.75,0,-,-,-,-,-,N/A,Lila Nath Niraula,49,Male,CPN-UML,82.527702,4.4131341,3.8702214,9.3252745,10.251382,0,1,0,0,4.5790315,7.0475173,65.5,7.25,6,8,8.75,12.625,6,8.375,4.125,3.375,1
1,KHOTANG,Nagarpalika,Rupakot Majhuwagadhi,43295,626,1.45%,246.50999,.55928868,3.438077,599.54254,.46476167,492.31827,.38164207,496.5228,.3849014,443.81888,.34404564,314.67563,.24393459,346.56006,.26865122,358.65256,.27802524,99.807823,.077370405,237.95233,.18445916,151.10767,.11713773,187.2086,.14512295,133.0213,.10311729,62.5,6,5,6,8,10,7,8.5,3.5,5.5,3,65.5,7.5,6,6.75,8,11,7,6.75,4,6.5,2,20,21.5,11,6,12,70.5,Deep Narayan Rijal,38,Male,CPN-UML,211.8801,5.3560205,4.9263129,10.675793,1.4458945,1,1,0,0,5.5074024,6.4393506,64,6.75,5.5,6.375,8,10.5,7,7.625,3.75,6,2.5
1,KHOTANG,Gaunpalika,Sakela,9605,604,6.29%,79.989998,.53362602,3.0791211,184.13945,.43947363,157.05708,.37483791,152.51242,.36399144,138.1057,.32960784,92.041946,.21967052,103.71368,.24752666,109.82767,.26211855,26.267366,.062690616,66.720161,.15923667,43.4837,.10377971,52.075138,.12428433,31.74474,.075763099,63,6.5,6,7,8.25,11.25,6.5,5.5,5.5,6,.5,55,7.25,7.5,6,7,9.75,5.5,7.5,1.5,3,0,-,-,-,-,-,N/A,Arjun Kumar Khadka,30,Male,CPN-MC,61.574726,4.1202517,3.7538416,9.1700392,6.2883916,0,1,0,0,4.3819017,6.403574,59,6.875,6.75,6.5,7.625,10.5,6,6.5,3.5,4.5,.25
1,MORANG,Nagarpalika,Belbari,81837,7797,9.53%,132.78999,1.5587293,6.2710428,613.22266,.8861599,517.93591,.74846226,497.5538,.71900839,433.89493,.62701577,298.36328,.43116084,329.44104,.47607088,290.57016,.41989908,162.97795,.23551728,203.59416,.29421121,175.58949,.25374204,214.04895,.30931929,165.89474,.2397323,56,7.5,5,6,7.75,8.25,4.5,8,1.5,5,2.5,65,8.5,5,8,8.5,11,7,9,3,2.5,2.5,12.5,24,12,6,12.5,67,Ganendra Subedi,59,Male,CPN-UML,208.18294,5.3384171,5.3326397,11.312485,9.5274754,1,1,0,0,4.8887687,8.9614944,60.5,8,5,7,8.125,9.625,5.75,8.5,2.25,3.75,2.5
1,MORANG,Mahanagarpalika,Biratnagar,244750,33016,13.49%,77,10.436989,38.584362,2053.1729,5.2110987,1612.4778,4.0925832,1655.0876,4.2007298,1463.4995,3.7144659,1017.7264,2.5830619,1059.4467,2.6889508,851.43951,2.1610138,740.12506,1.87849,706.34955,1.7927654,673.08167,1.7083292,751.39252,1.9070876,1114.4547,2.8285651,76.5,8.5,6,8.5,7.5,13.5,5.5,10.5,7,7.5,2,86.75,8.5,6.5,9,9.5,13.75,7,10,9.5,8,5,14.5,24.5,14,9.5,12,74.5,Bhim Parajuli,44,Male,NC,742.74896,6.6103582,6.6891613,12.407992,13.489683,1,0,0,0,4.3438053,10.404748,81.625,8.5,6.25,8.75,8.5,13.625,6.25,10.25,8.25,7.75,3.5
1,MORANG,Gaunpalika,Budhiganga,51640,4640,8.99%,56.41,3.2213233,20.935472,703.23956,2.424964,614.21857,2.117995,546.73523,1.885294,469.7168,1.6197131,388.06509,1.3381555,395.73944,1.3646188,365.02039,1.258691,259.95966,.89641261,279.43396,.96356535,276.55606,.95364159,280.20728,.96623194,307.01761,1.0586814,56.75,6,6.25,6,6,11,5,6.5,5,4,1,66.5,8,7,4.5,8,11.75,7,7,8,3.25,2,9.5,13,13,5,11,51.5,Bal Chandra Majhi,58,Male,MJFN,295.24252,5.6877971,5.2024388,10.852052,8.9852829,0,0,0,0,4.0326467,8.4424696,61.625,7,6.625,5.25,7,11.375,6,6.75,6.5,3.625,1.5
1,MORANG,Gaunpalika,Dhanpalthan,45204,1971,4.36%,70.260002,1.0254413,10.682046,429.66,1.1803846,369.01019,1.0137643,334.30396,.91841745,298.44653,.81990802,251.55482,.69108468,266.67538,.73262471,262.25647,.72048479,165.9158,.45581263,177.85779,.48862031,144.49046,.39695179,150.41156,.41321856,150.80112,.41428879,73,7.5,5,9.5,8.25,10,7,7.25,6,6.5,6,77.5,8,7,8.5,7.5,10.5,6,9.5,9,7,4.5,15,25.5,11,3.5,6.5,61.5,Hari Lal Sighn,68,Male,NC,187.63013,5.2344728,4.2773256,10.718941,4.3602338,0,0,0,1,4.2522025,7.5862961,75.25,7.75,6,9,7.875,10.25,6.5,8.375,7.5,6.75,5.25
1,MORANG,Gaunpalika,Gramthan,36500,2968,8.13%,71.839996,1.3959349,9.5793486,396.17429,1.0564648,345.38895,.92103714,323.4585,.86255598,289.76117,.77269644,224.15172,.59773791,235.21004,.62722677,223.17453,.59513211,142.97383,.38126355,169.73291,.45262107,152.2991,.40613094,163.14056,.43504149,150.76756,.40204686,67,7,7,10,10,13,6,6,2.5,1.5,4,70.5,8.5,6,8,10.75,12.25,6,5,7.5,4.5,2,14.5,21.5,15,10,13.5,74.5,Siwa Narayan Majhi Tharu,52,Male,CPN-UML,172.04509,5.1477566,4.608006,10.505068,8.1315069,0,1,0,0,4.2744412,7.9956436,68.75,7.75,6.5,9,10.375,12.625,6,5.5,5,3,3
1,MORANG,Gaunpalika,Jahada,47836,1881,3.93%,62.380001,1.5443693,12.66537,395.45706,1.1983547,354.37216,1.073855,361.6384,1.095874,345.83356,1.0479804,285.07117,.86385202,289.43338,.87707084,265.30066,.80394137,177.64017,.53830355,194.4234,.58916181,152.70155,.46273196,162.35164,.49197465,165.02441,.50007397,58,6.25,4.5,7,8,11.25,6,4.75,3.75,2.5,4,65.5,7,6,5.5,8.75,11.25,6,6.5,6.5,6,2,8,14,10,3.5,9.5,45,Kailash Prasad Mandal Gangai,51,Male,FSFN,197.51645,5.2858219,4.5678601,10.775534,3.9321849,0,1,0,0,4.1332445,7.5395589,61.75,6.625,5.25,6.25,8.375,11.25,6,5.625,5.125,4.25,3
1,MORANG,Gaunpalika,Kanepokhari,43177,3142,7.28%,82.300003,1.2090995,5.2822237,318.58603,.7323817,275.5668,.63348693,261.2164,.60049748,223.59865,.51401991,153.58131,.35306048,170.905,.39288506,161.70752,.37174141,76.779495,.17650458,113.23946,.2603206,83.000534,.19080582,100.32638,.23063536,75.16674,.1727971,68.25,8,5,7.5,6.75,11,6,7,7.5,3.5,6,78.75,8,6,8,7,12.75,7,9,8.5,6.5,6,14.5,25,6,4.5,8.5,58.5,Tara Bahadur Kafle,61,Male,CPN-UML,108.68176,4.6884241,4.6002469,10.673063,7.2770224,0,1,0,0,4.4103713,8.0526152,73.5,8,5.5,7.75,6.875,11.875,6.5,8,8,5,6
1,MORANG,Gaunpalika,Katahari,48633,3806,7.83%,51.59,4.1568952,16.502794,530.18042,2.0082593,483.65646,1.8320321,476.78259,1.8059947,408.77728,1.5483989,309.4834,1.1722857,309.91959,1.1739378,262.3284,.99366814,186.05118,.70473933,214.9411,.81417084,188.05852,.71234286,201.39064,.76284331,212.38815,.80450058,72.5,7.75,8,7.5,10.5,13.75,7,3.5,4.5,8,2,84.25,7.5,7,7.5,11,13.75,7,9.5,8,8,5,10,15,12,4,10,51,Ram Bahadur Kamat,50,Male,NC,212.8448,5.3605633,5.3680964,10.792058,7.8259616,0,0,0,0,3.9433279,8.2443342,78.375,7.625,7.5,7.5,10.75,13.75,7,6.5,6.25,8,3.5
1,MORANG,Gaunpalika,Kerabari,34725,2461,7.09%,219.83,.93405122,3.993052,689.8681,.5962559,578.80133,.50026047,560.25879,.48423404,467.92862,.40443268,317.43893,.27436382,359.21863,.31047419,354.9263,.3067643,104.25906,.090111546,227.67213,.196778,190.93515,.16502605,239.59486,.20708285,100.55293,.086908318,68.75,8,5.75,7.25,6.5,10.25,7,5,6,8,5,73.25,7.5,5.5,9.5,8.25,16,7,7.5,8,3.5,.5,18,25,14,11,16,84,Rohit Bahadur Karki,43,Male,NC,219.44817,5.3911161,5.3246307,10.455215,7.0871129,0,0,0,0,5.3928547,7.8083229,71,7.75,5.625,8.375,7.375,13.125,7,6.25,7,5.75,2.75
1,MORANG,Nagarpalika,Letang,38675,3445,8.91%,219.23,.80325443,3.6278551,635.87402,.56421828,509.659,.45222625,501.81934,.44527003,425.60733,.37764624,289.39819,.25678635,329.16339,.29207045,325.72186,.28901672,98.722275,.087597407,210.71576,.1869705,160.17477,.14212491,255.2244,.22646353,98.295715,.087218918,58,7.5,4,9,6,10,7,4.5,4.5,2.5,3,54.25,8,3.5,7,7.25,10.75,7,2.5,4.25,3,1,12.5,17.5,11,7.5,11,59.5,Sankar Rai,37,Male,NC,198.83366,5.2924685,5.1710377,10.562948,8.9075632,1,0,0,0,5.3901215,8.1446791,56.125,7.75,3.75,8,6.625,10.375,7,3.5,4.375,2.75,2
1,MORANG,Gaunpalika,Miklajung,33315,2583,7.75%,158.98,.99398136,3.8024759,483.57596,.57844013,404.23892,.4835394,402.45123,.481401,343.10864,.41041705,221.51767,.26497328,258.36237,.30904588,244.42809,.2923781,74.065163,.08859469,164.00371,.19617669,122.02068,.14595775,162.74657,.19467293,77.973045,.093269192,64,8,6,8,8.5,11,7,7,4.5,1.5,2.5,71.25,8.5,6.5,8,9.5,13.75,7,8,5.5,2.5,2,10.5,20.5,11,4,8.5,54.5,Debi Prasad Acharya,62,Male,CPN-UML,151.12941,5.0181365,5.0627418,10.413763,7.7532644,0,1,0,0,5.0687785,7.8567066,67.625,8.25,6.25,8,9,12.375,7,7.5,5,2,2.25
1,MORANG,Nagarpalika,Patahrishanishchare,72689,6623,9.11%,79.610001,1.5222676,6.4550729,376.33908,.91123265,317.65109,.769131,298.33765,.72236717,253.43715,.61364925,179.47591,.43456638,215.85828,.52265924,177.14992,.42893443,103.51315,.25063714,133.19279,.32250074,100.03249,.24220942,120.04637,.29066917,137.79105,.3336345,58.5,8,4.5,7,7,11.5,7,7,1.5,3.5,1.5,74,8,6,9,8.5,12.5,7,8.5,8.5,3.5,2.5,12.5,21,11,7.5,12,64,Dilip Kumar Rai,53,Male,CPN-UML,128.47209,4.8557115,4.7973409,11.193945,9.1114197,1,1,0,0,4.3771396,8.7983036,66.25,8,5.25,8,7.75,12,7,7.75,5,3.5,2
1,MORANG,Nagarpalika,Rangeli,57814,3634,6.29%,111.78,2.2780271,7.66991,622.1496,1.0671519,576.01019,.98801059,544.75867,.93440598,421.7851,.72347355,274.78604,.47133112,283.21463,.48578838,290.12082,.49763432,170.78455,.29294088,224.61351,.38527188,171.82365,.29472324,185.08177,.31746444,204.05064,.3500011,62,7,6.5,7.5,8,11,6.5,3.5,2.5,4.5,5,69.5,7,6,8.5,9.75,10.25,7,7.5,5,4.5,4,13.5,12,3,3.5,11.5,43.5,Dilip Kumar Agarwal,51,Male,CPN-MC,214.33563,5.3675432,5.5398421,10.964986,6.2856746,1,1,0,0,4.7165327,8.1980896,65.75,7,6.25,8,8.875,10.625,6.75,5.5,3.75,4.5,4.5
1,MORANG,Nagarpalika,Ratuwamai,61355,4243,6.92%,142.14999,.76603949,5.7250438,571.25305,.77615899,500.67642,.68026686,406.20761,.55191255,354.63702,.48184377,268.15112,.36433578,285.06177,.38731217,297.31509,.40396073,151.26251,.20551972,214.34483,.2912294,150.8925,.20501697,165.52063,.22489217,152.82858,.20764755,79.5,9,7.5,10,8.25,15.25,6,6.5,8.5,6,2.5,72.75,7.5,8,8.5,9,12.25,5,7,6.5,4,5,10,19,12,5.5,12,58.5,Rawin Rai,41,Male,NC,203.45374,5.3154387,4.6903615,11.024432,6.9154916,1,0,0,0,4.956883,8.3530254,76.125,8.25,7.75,9.25,8.625,13.75,5.5,6.75,7.5,5,3.75
1,MORANG,Nagarpalika,Sundarharaicha,121305,12745,10.51%,110.16,2.9750674,9.1973181,798.91187,1.3869997,701.59625,1.218049,660.42493,1.146571,557.84357,.96847838,385.00238,.6684069,439.67706,.76332819,332.6915,.57758939,236.4509,.41050503,237.89928,.41301957,206.13495,.35787317,205.79941,.35729066,267.44031,.46430609,58.5,7.5,4.5,8,8,11.5,6,3,4.5,4,1.5,89,9,7,9.5,9,16,7,8.5,9,8,6,17.5,18,11,5,11,62.5,Siwa Prasad Dhakal,41,Male,NC,253.29416,5.5345516,5.7922006,11.706063,10.506575,1,0,0,0,4.7019339,9.4528942,73.75,8.25,5.75,8.75,8.5,13.75,6.5,5.75,6.75,6,3.75
1,MORANG,Nagarpalika,Sunwarshi,56169,2619,4.66%,106.4,.87309521,7.4331174,518.12073,.93019873,461.70697,.82891732,362.45172,.65072125,317.00269,.56912512,238.16496,.42758521,260.1412,.46703988,269.55438,.48393968,159.30205,.28600007,208.4633,.37426087,153.56395,.2756983,166.36824,.29868624,161.63112,.29018155,64.5,6.25,6,9,7.5,12.75,5,6.5,7,3.5,1,58.5,6,6.5,7.5,9,11,4,5.5,7.5,.5,1,10,19.5,11,7,10,57.5,Kali Prasad Das,58,Male,NC,197.72092,5.2868567,4.5314951,10.93612,4.6627145,1,0,0,0,4.6672058,7.8705478,61.5,6.125,6.25,8.25,8.25,11.875,4.5,6,7.25,2,1
1,MORANG,Nagarpalika,Uralabari,71562,7335,10.25%,74.620003,3.1328487,7.4668441,491.24335,1.2726512,456.70718,1.1831793,425.19565,1.1015431,353.36597,.91545588,234.10013,.60647702,270.68384,.70125347,191.42247,.49591315,119.17856,.30875275,144.56892,.37453091,102.00596,.26426414,124.57575,.3227351,160.53847,.41590279,59,6.5,3.5,7,10.5,9,5.5,5.5,3.5,3.5,4.5,69.25,7.5,5.25,8,10,10.5,5.5,6,7,4.5,5,13.5,22.5,12,7,11,66,Khang Bahadur Fagu,42,Male,NC,139.29398,4.9365869,5.4543514,11.17832,10.249853,1,0,0,0,4.3124084,8.9004126,64.125,7,4.375,7.5,10.25,9.75,5.5,5.75,5.25,4,4.75
1,OKHALDHUNGA,Gaunpalika,Champadevi,16528,1109,6.71%,126.91,.58409142,3.3621855,315.42563,.47148827,237.62375,.35519245,256.31577,.3831327,217.18381,.32463947,155.0903,.23182407,166.35168,.24865723,182.18872,.27232993,54.462337,.081408575,119.75512,.17900616,70.288788,.10506545,77.569847,.11594895,49.824844,.0744766,54,6.75,5,5,6.5,9.5,3.5,7,5.75,4,1,74.5,8.5,6,7.5,9,14,6,7.5,9,6,1,12,20.5,11,6.5,8.5,58.5,Nawaraj KC,48,Male,NC,106.67374,4.669775,4.3057804,9.7128115,6.7098255,0,0,0,0,4.8434782,7.0112138,64.25,7.625,5.5,6.25,7.75,11.75,4.75,7.25,7.375,5,1
1,OKHALDHUNGA,Gaunpalika,Chisankhugadhi,13761,1033,7.51%,111.93,.67185748,3.3118317,282.30661,.4760651,228.5368,.38539091,236.20213,.39831725,196.38972,.33117998,141.15089,.2380285,145.27585,.24498457,161.00111,.27150273,31.651014,.053374391,109.32731,.18436308,68.713875,.115875,73.539749,.12401307,51.621067,.087050706,63.75,8,6,7.5,9.25,12,4.5,4,4.5,5.5,2.5,73.75,8,7,8,9.5,13.25,7,5,7,6,3,12.5,15.5,9,5.5,8.5,51,Nitanta Sharma Bastola,34,Male,CPN-MC,92.673325,4.5290809,4.3201647,9.5295935,7.506722,0,1,0,0,4.7178736,6.9402223,68.75,8,6.5,7.75,9.375,12.625,5.75,4.5,5.75,5.75,2.75
1,OKHALDHUNGA,Gaunpalika,Khijidemba,15867,1353,8.53%,179.77,.56015635,3.1799607,402.38733,.42580667,355.85687,.37656811,354.11841,.3747285,340.94434,.36078766,252.32857,.26701435,235.83916,.24956526,253.41911,.26816839,55.643005,.058881488,166.71219,.17641501,95.887238,.10146797,109.37675,.11574259,81.39167,.086128749,76,9,7,8,9.75,14.5,7,7.5,5.75,4.5,3,62.25,8,5,7.5,7.75,11,7,6,6,4,0,9.5,20,10,8.5,4,52,Bed Bahadur Roka,55,Male,NC,142.91539,4.9622526,4.6121387,9.6719971,8.527132,0,0,0,0,5.191678,7.2100797,69.125,8.5,6,7.75,8.75,12.75,7,6.75,5.875,4.25,1.5
1,OKHALDHUNGA,Gaunpalika,Likhu,11930,1134,9.51%,88.029999,.72822225,4.1010232,288.93527,.6213662,195.78389,.42104062,197.7986,.42537332,187.68111,.4036153,137.46245,.29561818,127.17512,.27349487,133.69319,.28751224,85.66996,.18423648,88.765976,.19089457,52.883953,.11372893,59.023907,.12693313,41.915672,.090141229,67,8,6,7,9,11.75,7,5.75,6.5,4,2,62.25,8,6.25,5.5,9,12.5,7,5.5,4.5,2.5,1.5,14.5,16.5,12,7.5,9.5,60,Gobinda Bahadur Paudel,61,Male,CPN-UML,90.253273,4.5026197,4.1605287,9.3868113,9.5054483,0,1,0,0,4.4776778,7.0335064,64.625,8,6.125,6.25,9,12.125,7,5.625,5.5,3.25,1.75
1,OKHALDHUNGA,Gaunpalika,Manebhanjyang,19883,1667,8.38%,146.61,.51803285,3.5619929,380.27222,.49386004,283.07486,.36762971,281.36801,.36541301,241.9518,.31422311,172.24237,.22369139,191.77301,.24905586,205.41922,.2667782,39.61216,.051444367,141.30624,.18351461,135.88615,.17647551,85.086609,.11050209,58.44804,.075906545,74.5,8,7.75,8,9.5,13.25,6,2.5,7.5,7,5,42,5.25,5,5.5,8.5,6.75,5.5,.5,2,3,0,12.5,20,14,8.5,10.5,65.5,Moti Raj Rai,53,Male,NC,130.55594,4.8718019,4.3300595,9.8976202,8.3840466,0,0,0,0,4.9877758,7.4187808,58.25,6.625,6.375,6.75,9,10,5.75,1.5,4.75,5,2.5
